temp,logg,feh,alpha,band,resolution,vsini,sampling,correctflag,quality,cond1,cond2,cond3
3200,4.5,0.0,0.0,K,75k,1.0,3.0,0,5042,8.2,26.9,8.7
3200,4.5,0.0,0.0,K,75k,5.0,3.0,0,3035,13.8,43.9,14.7
3200,4.5,0.0,0.0,K,75k,10.0,3.0,0,1545,27.4,82.7,29.2
3200,4.5,0.0,0.0,Z,100k,1.0,3.0,0,11627,2.7,4.7,2.8
3200,4.5,0.0,0.0,Z,100k,5.0,3.0,0,4921,6.5,11.1,6.7
3200,4.5,0.0,0.0,Z,100k,10.0,3.0,0,2192,14.7,24.7,15.3
3200,4.5,0.0,0.0,Y,100k,1.0,3.0,0,8634,3.6,4.4,3.6
3200,4.5,0.0,0.0,Y,100k,5.0,3.0,0,4108,7.6,9.2,7.7
3200,4.5,0.0,0.0,Y,100k,10.0,3.0,0,2062,15.4,18.2,15.6
3200,4.5,0.0,0.0,J,100k,1.0,3.0,0,4555,5.6,13.0,5.9
3200,4.5,0.0,0.0,J,100k,5.0,3.0,0,2130,12.2,30.2,12.9
3200,4.5,0.0,0.0,J,100k,10.0,3.0,0,1038,25.3,67.2,26.8
3200,4.5,0.0,0.0,H,100k,1.0,3.0,0,5948,4.2,7.4,4.3
3200,4.5,0.0,0.0,H,100k,5.0,3.0,0,3420,7.4,12.7,7.7
3200,4.5,0.0,0.0,H,100k,10.0,3.0,0,1798,14.3,24.4,14.7
3200,4.5,0.0,0.0,K,100k,1.0,3.0,0,6285,5.7,18.8,6.1
3200,4.5,0.0,0.0,K,100k,5.0,3.0,0,3321,10.9,34.9,11.6
3200,4.5,0.0,0.0,K,100k,10.0,3.0,0,1599,22.9,69.4,24.4
3100,4.5,0.0,0.0,Z,75k,1.0,3.0,0,9311,4.0,7.3,4.2
3100,4.5,0.0,0.0,Z,75k,5.0,3.0,0,4893,7.8,13.8,8.1
3100,4.5,0.0,0.0,Z,75k,10.0,3.0,0,2308,16.7,29.0,17.3
3100,4.5,0.0,0.0,Y,75k,1.0,3.0,0,6600,5.5,6.8,5.6
3100,4.5,0.0,0.0,Y,75k,5.0,3.0,0,3915,9.4,11.3,9.5
3100,4.5,0.0,0.0,Y,75k,10.0,3.0,0,2149,17.3,20.5,17.5
3100,4.5,0.0,0.0,J,75k,1.0,3.0,0,3830,7.7,17.9,8.1
3100,4.5,0.0,0.0,J,75k,5.0,3.0,0,2148,13.9,34.0,14.7
3100,4.5,0.0,0.0,J,75k,10.0,3.0,0,1094,27.7,71.5,29.3
3100,4.5,0.0,0.0,H,75k,1.0,3.0,0,4977,5.8,10.4,6.0
3100,4.5,0.0,0.0,H,75k,5.0,3.0,0,3164,9.3,16.4,9.6
3100,4.5,0.0,0.0,H,75k,10.0,3.0,0,1718,17.3,30.6,17.9
3100,4.5,0.0,0.0,K,75k,1.0,3.0,0,5302,7.7,25.2,8.2
3100,4.5,0.0,0.0,K,75k,5.0,3.0,0,3188,13.1,41.3,13.9
3100,4.5,0.0,0.0,K,75k,10.0,3.0,0,1622,26.0,77.9,27.7
3100,4.5,0.0,0.0,Z,100k,1.0,3.0,0,12893,2.5,4.6,2.6
3100,4.5,0.0,0.0,Z,100k,5.0,3.0,0,5435,6.1,10.8,6.3
3100,4.5,0.0,0.0,Z,100k,10.0,3.0,0,2413,13.9,24.1,14.4
3100,4.5,0.0,0.0,Y,100k,1.0,3.0,0,8647,3.6,4.5,3.7
3100,4.5,0.0,0.0,Y,100k,5.0,3.0,0,4263,7.5,9.0,7.5
3100,4.5,0.0,0.0,Y,100k,10.0,3.0,0,2219,14.5,17.2,14.7
3100,4.5,0.0,0.0,J,100k,1.0,3.0,0,5147,5.0,11.2,5.2
3100,4.5,0.0,0.0,J,100k,5.0,3.0,0,2362,11.0,26.6,11.6
3100,4.5,0.0,0.0,J,100k,10.0,3.0,0,1136,23.1,59.4,24.4
3100,4.5,0.0,0.0,H,100k,1.0,3.0,0,6088,4.1,7.4,4.3
3100,4.5,0.0,0.0,H,100k,5.0,3.0,0,3429,7.4,13.1,7.7
3100,4.5,0.0,0.0,H,100k,10.0,3.0,0,1775,14.5,25.6,15.0
3100,4.5,0.0,0.0,K,100k,1.0,3.0,0,6618,5.4,17.6,5.7
3100,4.5,0.0,0.0,K,100k,5.0,3.0,0,3489,10.3,32.8,11.0
3100,4.5,0.0,0.0,K,100k,10.0,3.0,0,1680,21.7,65.4,23.1
3000,4.5,0.0,0.0,Z,75k,1.0,3.0,0,10678,3.6,6.8,3.8
3000,4.5,0.0,0.0,Z,75k,5.0,3.0,0,5588,7.1,12.9,7.4
3000,4.5,0.0,0.0,Z,75k,10.0,3.0,0,2623,15.3,27.1,15.9
